date, pm25, pm10, o3, no2, so2, co
2019/5/21, 30, 34, 51, 17, 5, 2
2019/5/22, 52, 45, 88, 18, 4, 2
2019/5/23, 75, 49, 104, 21, 5, 4
2019/5/24, 86, 46, 84, 14, 4, 3
2019/5/25, 90, 42, 80, 12, 5, 2
2019/5/26, 77, 21, 45, 9, 4, 2
2019/5/27, 40, 16, 35, 5, , 
2019/5/28, 26, 29, 71, 9, 5, 4
2019/5/29, 43, 29, 80, 11, 5, 3
2019/5/30, 46, 21, 72, 11, 4, 3
2019/5/31, 47, 27, 67, 10, 13, 4
2019/6/1, 53, 33, 82, 13, 8, 5
2019/6/2, 67, 47, 111, 21, 11, 6
2019/6/3, 90, 48, 95, 21, 12, 5
2019/6/4, 100, 48, 76, 23, 12, 7
2019/6/5, 90, 51, 91, 18, 11, 5
2019/6/6, 103, 12, 54, 9, 5, 6
2019/6/7, 35, 37, 41, 13, 12, 8
2019/6/8, 71, 24, 38, 7, 5, 4
2019/6/9, 48, 17, 37, 7, 6, 4
2019/6/10, 28, 24, 33, 10, 7, 4
2019/6/11, 45, 23, 34, 10, 6, 3
2019/6/12, 49, 25, 51, 15, 8, 3
2019/6/13, 55, 30, 18, 22, 6, 2
2019/6/14, 65, 26, 50, 9, 8, 4
2019/6/15, 58, 19, 39, 6, 5, 3
2019/6/16, 41, 23, 49, 10, 5, 2
2019/6/17, 46, 34, 67, 13, 4, 
2019/6/18, 74, 33, 57, 11, , 3
2019/6/19, 80, , , , , 
2019/6/21, 83, 20, 33, 11, 10, 5
2019/6/22, 32, 15, 36, 9, 9, 3
2019/6/23, 27, 14, 39, 9, 5, 2
2019/6/24, 30, 27, 63, 13, 6, 
2019/6/25, 60, 33, 19, 26, 7, 3
2019/6/26, 83, 12, 23, 14, 6, 4
2019/6/27, 36, 21, 31, 12, 5, 3
2019/6/28, 51, 23, 22, 15, 5, 3
2019/6/29, 63, 17, 46, 11, 7, 3
2019/6/30, 46, 35, 35, 18, 4, 2
2019/1/1, 67, 19, 24, 10, 5, 2
2019/1/2, 50, 23, 23, 21, 7, 3
2019/1/3, 55, 30, 18, 29, 6, 4
2019/1/4, 64, 60, 33, 18, 7, 4
2019/1/5, 138, 38, 19, 28, 7, 3
2019/1/6, 84, 37, 22, 19, 8, 3
2019/1/7, 80, 42, 26, 13, 7, 3
2019/1/8, 88, 31, 22, 20, 7, 4
2019/1/9, 56, 26, 23, 19, 5, 3
2019/1/10, 55, 48, 21, 26, 7, 4
2019/1/11, 98, 34, 14, 28, 5, 4
2019/1/12, 94, 66, 27, 27, 5, 5
2019/1/13, 156, 64, 21, 33, 6, 5
2019/1/14, 146, 70, 30, 20, 7, 5
2019/1/15, 159, 37, 22, 9, 5, 2
2019/1/16, 58, 29, 24, 10, 5, 3
2019/1/17, 67, 45, 24, 22, 7, 4
2019/1/18, 89, 57, 23, 33, 8, 5
2019/1/19, 131, 41, 30, 11, 6, 3
2019/1/20, 96, 20, 24, 11, 5, 
2019/1/21, 42, 47, 28, 21, 6, 3
2019/1/22, 82, 59, 30, 22, 8, 4
2019/1/23, 126, 38, 25, 27, 7, 3
2019/1/24, 68, 31, 26, 16, 7, 2
2019/1/25, 63, 44, 23, 11, 5, 2
2019/1/26, 67, 30, 25, 24, 6, 3
2019/1/27, 61, 47, 26, 22, 6, 3
2019/1/28, 75, 65, 21, 27, 8, 3
2019/1/29, 74, 51, 26, 30, 7, 3
2019/1/30, 87, 50, 22, 19, 6, 3
2019/1/31, 126, 28, 23, 10, 4, 
2019/2/1, 48, 38, 32, 18, 6, 3
2019/2/2, 76, 36, 19, 24, 4, 4
2019/2/3, 92, 55, 31, 9, 5, 2
2019/2/4, 80, 64, 30, 22, 8, 3
2019/2/5, 85, 55, 32, 28, 7, 3
2019/2/6, 90, 49, 30, 20, 5, 4
2019/2/7, 97, 23, 26, 17, 7, 5
2019/2/8, 53, 27, 27, 15, 4, 3
2019/2/9, 60, 27, 19, 15, 6, 4
2019/2/10, 59, 25, 28, 10, 5, 2
2019/2/11, 54, 40, 29, 24, 7, 4
2019/2/12, 90, 55, 35, 18, 6, 4
2019/2/13, 132, 36, 23, 21, 5, 3
2019/2/14, 91, 33, 30, 22, 6, 3
2019/2/15, 85, 42, 32, 9, 5, 3
2019/2/16, 113, 36, 33, 11, 6, 3
2019/2/17, 100, 29, 21, 32, 9, 3
2019/2/18, 62, 22, 11, 29, 5, 3
2019/2/19, 67, 36, 35, 12, 5, 3
2019/2/20, 102, 57, 34, 26, 5, 4
2019/2/21, 140, 48, 32, 29, 6, 4
2019/2/22, 118, 42, 33, 28, 5, 4
2019/2/23, 103, 38, 39, 23, 6, 3
2019/2/24, 92, 48, 42, 28, 7, 4
2019/2/25, 110, 52, 37, 28, 5, 3
2019/2/26, 118, 43, 36, 27, 5, 3
2019/2/27, 90, 52, 36, 25, 5, 3
2019/2/28, 122, 71, 48, 28, 5, 4
2019/3/1, 155, 72, 47, 29, 5, 4
2019/3/2, 147, 40, 37, 19, 4, 3
2019/3/3, 90, 29, 38, 21, 7, 3
2019/3/4, 66, 62, 56, 30, 5, 3
2019/3/5, 130, 69, 37, 34, 4, 4
2019/3/6, 152, 38, 36, 18, 4, 3
2019/3/7, 96, 42, 38, 23, 5, 2
2019/3/8, 97, 38, 38, 23, 4, 3
2019/3/9, 94, 21, 34, 14, 3, 2
2019/3/10, 72, 24, 35, 17, 4, 2
2019/3/11, 68, 38, 39, 10, 3, 2
2019/3/12, 93, 31, 30, 6, 4, 
2019/3/13, 43, 25, 32, 19, 4, 2
2019/3/14, 50, 29, 36, 21, 4, 2
2019/3/15, 68, 21, 35, 11, 3, 3
2019/3/16, 65, 32, 36, 12, 5, 2
2019/3/17, 66, 31, 35, 22, 5, 2
2019/3/18, 69, 40, 52, 24, 6, 2
2019/3/19, 85, 59, 48, 30, 6, 2
2019/3/20, 131, 16, 41, 8, 4, 
2019/3/21, 48, 41, 37, 11, 4, 2
2019/3/22, 108, 25, 35, 8, 3, 
2019/3/23, 54, 26, 36, 11, 4, 
2019/3/24, 53, 47, 45, 16, 5, 3
2019/3/25, 106, 64, 38, 22, 7, 4
2019/3/26, 151, , , , , 
2019/3/28, 71, 45, 41, 15, 5, 2
2019/3/29, 83, 29, 39, 8, 3, 2
2019/3/30, 73, 33, 38, 5, 3, 2
2019/3/31, 73, 22, 35, 10, , 2
2018/10/1, 27, 15, 30, 10, 5, 3
2018/10/2, 48, 18, 37, 17, 5, 3
2018/10/3, 71, 29, 45, 18, 7, 4
2018/10/4, 50, 25, 35, 12, 4, 3
2018/10/5, 24, 9, 34, 7, 4, 3
2018/10/6, 19, 7, 33, 6, 3, 3
2018/10/7, 50, 23, 38, 13, 3, 3
2018/10/8, 51, 25, 23, 18, 6, 3
2018/10/9, 51, 24, 32, 12, 4, 2
2018/10/10, 53, 15, 26, 9, , 
2018/10/11, 35, 22, 28, 17, 6, 3
2018/10/12, 52, 21, 29, 18, 6, 3
2018/10/13, 54, 20, 35, 15, 4, 3
2018/10/14, 50, 40, 44, 21, 4, 3
2018/10/15, 83, 57, 27, 26, 5, 5
2018/10/16, 131, 44, 34, 16, 3, 4
2018/10/17, 106, 21, 27, 15, , 3
2018/10/18, 47, 13, 29, 11, , 2
2018/10/19, 24, 24, 20, 20, 10, 5
2018/10/20, 55, 29, 31, 18, 5, 4
2018/10/21, 67, 34, 24, 22, 5, 4
2018/10/22, 68, 37, 37, 21, 5, 3
2018/10/23, 78, 48, 36, 23, 4, 3
2018/10/24, 84, 45, 38, 22, 5, 4
2018/10/25, 85, 41, 15, 25, 4, 3
2018/10/26, 84, 27, 26, 8, , 2
2018/10/27, 42, 20, 34, 10, 5, 2
2018/10/28, 41, 19, 28, 13, 4, 2
2018/10/29, 46, 18, 21, 11, 4, 2
2018/10/30, 44, 26, 24, 18, 4, 3
2018/10/31, 63, 32, 24, 22, 4, 3
2018/11/1, 76, 33, 28, 24, 4, 3
2018/11/2, 76, 35, 29, 26, 5, 4
2018/11/3, 87, 41, 38, 27, 5, 4
2018/11/4, 100, 51, 27, 32, 10, 6
2018/11/5, 120, 41, 28, 23, 6, 4
2018/11/6, 94, 40, 20, 23, 5, 4
2018/11/7, 88, 24, 18, 22, , 4
2018/11/8, 68, 23, 26, 13, , 4
2018/11/9, 59, 44, 34, 22, 5, 5
2018/11/10, 97, 46, 37, 19, 5, 4
2018/11/11, 111, 42, 24, 22, 8, 5
2018/11/12, 103, 21, 25, 19, 6, 2
2018/11/13, 47, 23, 22, 19, 5, 2
2018/11/14, 60, 26, 22, 22, 5, 3
2018/11/16, 111, 45, 28, 25, 4, 4
2018/11/17, 114, 32, 19, 22, 4, 3
2018/11/18, 77, 47, 30, 26, 4, 4
2018/11/19, 102, 49, 26, 28, 4, 3
2018/11/20, 90, 55, 18, 32, 4, 3
2018/11/21, 99, 31, 26, 13, 3, 2
2018/11/22, 58, 27, 23, 23, 3, 3
2018/11/23, 55, 41, 2, 36, 3, 4
2018/11/24, 90, 48, 27, 27, 3, 4
2018/11/25, 124, 50, 19, 30, 4, 4
2018/11/26, 123, 53, 27, 33, 5, 4
2018/11/27, 121, 80, 22, 30, 5, 4
2018/11/28, 121, 73, 11, 31, 4, 4
2018/11/29, 102, 89, 22, 31, 5, 4
2018/11/30, 130, 55, 21, 29, 6, 4
2018/12/1, 98, 47, 20, 26, 5, 4
2018/12/2, 91, 59, 9, 29, 4, 5
2018/12/3, 126, , 25, 15, 3, 3
2018/12/4, 69, 20, 22, 12, 3, 2
2018/12/5, 58, 20, 17, 14, , 
2018/12/6, 55, 23, 23, 8, 3, 
2018/12/7, 49, 17, 20, 10, , 
2018/12/8, 42, 15, 21, 15, 5, 3
2018/12/9, 39, 26, 13, 30, 4, 4
2018/12/10, 57, 31, 2, 31, 4, 4
2018/12/11, 82, 34, 23, 18, 4, 2
2018/12/12, 91, 28, 25, 18, 5, 3
2018/12/13, 71, 19, 23, 15, 4, 3
2018/12/14, 48, 32, 12, 34, 6, 4
2018/12/15, 73, 31, 10, 27, 8, 4
2018/12/16, 79, 43, 23, 22, 5, 4
2018/12/17, 94, 38, 23, 21, 4, 3
2018/12/18, 69, 50, 34, 26, 6, 4
2018/12/19, 102, 63, 6, 39, 5, 6
2018/12/20, 140, 63, 10, 38, 6, 6
