date, pm25, pm10, o3, no2, so2, co,country
2019/4/20, 116, 51, 56, 11, 4, ,dongying
2019/4/21, 93, 78, 55, 16, 10, ,dongying
2019/4/22, 122, 52, 42, 14, 9, ,dongying
2019/4/23, 92, 146, 38, 10, 4, ,dongying
2019/4/24, 105, 40, 44, 8, 3, ,dongying
2019/4/25, 63, 37, 49, 15, 4, ,dongying
2019/4/26, 62, 67, 46, 28, 5, ,dongying
2019/4/27, 123, 33, 54, 14, 5, ,dongying
2019/4/28, 74, 70, 118, 17, 11, ,dongying
2019/4/29, 135, 96, 53, 14, 6, ,dongying
2019/4/30, 117, 73, 49, 19, 7, ,dongying
2019/5/1, 92, 77, 75, 26, 20, ,dongying
2019/5/2, 118, 89, 114, 32, 25, ,dongying
2019/5/3, 138, 83, 94, 27, 9, ,dongying
2019/5/4, 121, 119, 47, 20, 11, ,dongying
2019/5/5, 116, 86, 53, 21, 7, ,dongying
2019/5/6, 74, 74, 71, 26, 16, ,dongying
2019/5/7, 113, 89, 76, 25, 17, ,dongying
2019/5/8, 133, 86, 101, 31, 21, ,dongying
2019/5/9, 144, 107, 109, 36, 13, ,dongying
2019/5/10, 159, 79, 110, 14, 9, ,dongying
2019/5/11, 155, 139, 125, 19, 12, ,dongying
2019/5/12, 170, 248, 53, 13, 9, ,dongying
2019/5/13, 145, 129, 104, 23, 12, ,dongying
2019/5/14, 150, 107, 97, 20, 10, ,dongying
2019/5/15, 144, 58, 67, 11, 5, ,dongying
2019/5/16, 101, 46, 42, 7, 5, ,dongying
2019/5/17, 74, 43, 58, 8, 9, ,dongying
2019/5/18, 70, 100, 57, 15, 8, ,dongying
2019/5/19, 122, 78, 49, 12, 11, ,dongying
2019/5/20, 80, 73, 70, 27, 23, ,dongying
2019/5/21, 104, 83, 106, 40, 25, ,dongying
2019/5/22, 134, 92, 139, 40, 23, ,dongying
2019/5/23, 151, 92, 111, 31, 15, ,dongying
2019/5/24, 138, 93, 120, 15, 13, ,dongying
2019/5/25, 146, 70, 63, 9, 6, ,dongying
2019/5/26, 133, 36, 50, 10, 5, ,dongying
2019/5/27, 49, 60, 77, 15, 27, ,dongying
2019/5/28, 75, 70, 128, 16, 17, ,dongying
2019/5/29, 95, 63, 80, 21, 14, ,dongying
2019/5/30, 88, 64, 70, 18, 9, ,dongying
2019/5/31, 96, 82, 106, 24, 13, ,dongying
2019/6/1, 121, 91, 146, 20, 13, ,dongying
2019/6/2, 145, 90, 139, 12, 11, ,dongying
2019/6/3, 144, 75, 100, 9, 7, ,dongying
2019/6/4, 127, 49, 92, 10, 5, ,dongying
2019/6/5, 92, 41, 59, 7, 6, ,dongying
2019/6/6, 87, 56, 109, 15, 8, ,dongying
2019/6/7, 92, 78, 108, 21, 14, ,dongying
2019/6/8, 128, 49, 74, 8, 6, ,dongying
2019/6/9, 86, 53, 91, 12, 7, ,dongying
2019/6/10, 87, 55, 82, 13, 8, ,dongying
2019/6/11, 88, 86, 118, 14, 11, ,dongying
2019/6/12, 127, 77, 91, 15, 8, ,dongying
2019/6/13, 129, 76, 137, 11, 8, ,dongying
2019/6/14, 140, 47, 82, 5, 5, ,dongying
2019/6/15, 85, 38, 43, 5, 4, ,dongying
2019/6/16, 40, 77, 125, 15, 11, ,dongying
2019/6/17, 124, 93, 141, 17, 12, ,dongying
2019/6/18, 152, 55, 72, 9, 6, ,dongying
2019/6/19, 102, 54, 90, 12, 5, ,dongying
2019/6/20, 114, 53, 81, 9, 4, ,dongying
2019/6/21, 109, 45, 99, 11, 5, ,dongying
2019/6/22, 64, 51, 90, 19, 9, ,dongying
2019/6/23, 80, 71, 120, 15, 10, ,dongying
2019/6/24, 107, 67, 88, 9, 5, ,dongying
2019/6/25, 103, 48, 78, 6, 6, ,dongying
2019/6/26, 77, 62, 109, 12, 10, ,dongying
2019/6/27, 117, 72, 61, 18, 12, ,dongying
2019/6/28, 142, 82, 120, 13, 8, ,dongying
2019/6/29, 166, 59, 66, 15, 5, ,dongying
2019/6/30, 102, 47, 79, 15, 7, ,dongying
2019/1/1, 162, 103, 25, 38, 22, ,dongying
2019/1/2, 179, 177, 18, 55, 35, ,dongying
2019/1/3, 254, 154, 19, 45, 21, ,dongying
2019/1/4, 246, 54, 27, 29, 11, ,dongying
2019/1/5, 96, 60, 30, 28, 11, ,dongying
2019/1/6, 123, 113, 16, 49, 24, ,dongying
2019/1/7, 187, 82, 32, 27, 12, ,dongying
2019/1/8, 116, 62, 27, 30, 15, ,dongying
2019/1/9, 107, 100, 23, 33, 18, ,dongying
2019/1/10, 175, 131, 11, 36, 15, ,dongying
2019/1/11, 216, 177, 25, 38, 13, ,dongying
2019/1/12, 281, 203, 23, 36, 9, ,dongying
2019/1/13, 308, 213, 28, 41, 11, ,dongying
2019/1/14, 322, 99, 29, 15, 7, ,dongying
2019/1/15, 94, 71, 24, 27, 23, ,dongying
2019/1/16, 116, 103, 21, 41, 30, ,dongying
2019/1/17, 163, 145, 17, 52, 41, ,dongying
2019/1/18, 200, 105, 24, 32, 14, ,dongying
2019/1/19, 163, 68, 27, 27, 12, ,dongying
2019/1/20, 116, 95, 24, 35, 29, ,dongying
2019/1/21, 159, 116, 24, 35, 34, ,dongying
2019/1/22, 175, 104, 17, 45, 22, ,dongying
2019/1/23, 165, 131, 29, 40, 22, ,dongying
2019/1/24, 202, 63, 30, 16, 8, ,dongying
2019/1/25, 113, 73, 25, 31, 13, ,dongying
2019/1/26, 140, 103, 25, 30, 24, ,dongying
2019/1/27, 162, 80, 31, 25, 10, ,dongying
2019/1/28, 113, 100, 26, 35, 27, ,dongying
2019/1/29, 161, 134, 29, 29, 19, ,dongying
2019/1/30, 172, 57, 30, 9, 5, ,dongying
2019/1/31, 79, 90, 32, 20, 16, ,dongying
2019/2/1, 152, 107, 26, 22, 17, ,dongying
2019/2/2, 182, 141, 24, 22, 11, ,dongying
2019/2/3, 187, 165, 39, 18, 21, ,dongying
2019/2/4, 195, 141, 40, 14, 24, ,dongying
2019/2/5, 203, 86, 32, 5, 3, ,dongying
2019/2/6, 140, 51, 32, 5, 5, ,dongying
2019/2/7, 70, 47, 35, 7, 8, ,dongying
2019/2/8, 78, 46, 33, 10, 8, ,dongying
2019/2/9, 101, 27, 32, 10, 8, ,dongying
2019/2/10, 66, 99, 34, 21, 16, ,dongying
2019/2/11, 184, 100, 34, 14, 8, ,dongying
2019/2/12, 186, 45, 33, 8, 4, ,dongying
2019/2/13, 100, 34, 33, 9, 5, ,dongying
2019/2/14, 77, 58, 33, 11, 6, ,dongying
2019/2/15, 116, 40, 33, 17, 10, ,dongying
2019/2/16, 85, 47, 30, 20, 9, ,dongying
2019/2/17, 100, 80, 25, 33, 24, ,dongying
2019/2/18, 156, 93, 25, 19, 6, ,dongying
2019/2/19, 186, 111, 39, 20, 6, ,dongying
2019/2/20, 203, 106, 56, 46, 15, ,dongying
2019/2/21, 192, 126, 69, 41, 21, ,dongying
2019/2/22, 213, 112, 38, 39, 14, ,dongying
2019/2/23, 197, 127, 61, 51, 31, ,dongying
2019/2/24, 204, 73, 36, 24, 9, ,dongying
2019/2/25, 122, 80, 25, 32, 21, ,dongying
2019/2/26, 153, 152, 46, 44, 22, ,dongying
2019/2/27, 230, 151, 56, 49, 21, ,dongying
2019/2/28, 230, 152, 67, 50, 21, ,dongying
2019/3/1, 225, 150, 76, 58, 23, ,dongying
2019/3/2, 227, 148, 53, 46, 20, ,dongying
2019/3/3, 215, 132, 62, 46, 18, ,dongying
2019/3/4, 202, 158, 69, 49, 18, ,dongying
2019/3/5, 224, 132, 42, 26, 10, ,dongying
2019/3/6, 180, 65, 43, 29, 9, ,dongying
2019/3/7, 132, 106, 48, 39, 22, ,dongying
2019/3/8, 169, 81, 46, 31, 16, ,dongying
2019/3/9, 151, 74, 44, 22, 5, ,dongying
2019/3/10, 151, 64, 43, 19, 6, ,dongying
2019/3/11, 131, 57, 38, 15, 7, ,dongying
2019/3/12, 71, 58, 40, 28, 12, ,dongying
2019/3/13, 102, 65, 40, 30, 14, ,dongying
2019/3/14, 103, 67, 40, 21, 10, ,dongying
2019/3/15, 83, 82, 48, 26, 11, ,dongying
2019/3/16, 131, 84, 52, 30, 14, ,dongying
2019/3/17, 136, 104, 70, 30, 15, ,dongying
2019/3/18, 156, 92, 80, 32, 13, ,dongying
2019/3/19, 151, 60, 41, 18, 6, ,dongying
2019/3/20, 122, 47, 40, 13, 4, ,dongying
2019/3/21, 67, 62, 47, 22, 8, ,dongying
2019/3/22, 114, 46, 38, 17, 6, ,dongying
2019/3/23, 69, 127, 47, 31, 18, ,dongying
2019/3/24, 141, 97, 59, 34, 15, ,dongying
2019/3/25, 152, 126, 62, 38, 15, ,dongying
2019/3/26, 165, 122, 49, 22, 10, ,dongying
2019/3/27, 137, 46, 42, 10, 5, ,dongying
2019/3/28, 57, 65, 27, 21, 8, ,dongying
2019/3/29, 112, 92, 40, 11, 4, ,dongying
2019/3/30, 74, 63, 47, 25, 10, ,dongying
2019/3/31, 95, 67, 41, 27, 11, ,dongying
2018/10/1, 68, 85, 49, 33, 17, ,dongying
2018/10/2, 114, 143, 102, 36, 27, ,dongying
2018/10/3, 135, 154, 96, 31, 17, ,dongying
2018/10/4, 134, 74, 96, 29, 10, ,dongying
2018/10/5, 138, 81, 42, 22, 12, ,dongying
2018/10/6, 110, 178, 44, 30, 15, ,dongying
2018/10/7, 79, 167, 93, 36, 28, ,dongying
2018/10/8, 149, 60, 43, 16, 7, ,dongying
2018/10/9, 85, 75, 33, 19, 6, ,dongying
2018/10/10, 59, 176, 39, 28, 12, ,dongying
2018/10/11, 85, 107, 76, 32, 17, ,dongying
2018/10/12, 127, 121, 99, 43, 18, ,dongying
