date, pm25, pm10, o3, no2, so2, co,country
2019/8/21, 131, 71, 98, 27, 10, ,zibo
2019/8/22, 121, 70, 78, 27, 11, ,zibo
2019/8/23, 110, 90, 128, 33, 13, ,zibo
2019/8/24, 146, 69, 99, 21, 8, ,zibo
2019/8/25, 130, 70, 59, 29, 8, ,zibo
2019/8/26, 120, 81, 93, 26, 13, ,zibo
2019/8/27, 137, 70, 79, 24, 7, ,zibo
2019/8/28, 120, 57, 49, 22, 7, ,zibo
2019/8/29, 75, 62, 72, 26, 12, ,zibo
2019/8/30, 92, 59, 62, 22, 9, ,zibo
2019/8/31, 84, 64, 82, 19, 9, ,zibo
2019/9/1, 109, 78, 115, 26, 11, ,zibo
2019/9/2, 148, 65, 70, 26, 8, ,zibo
2019/9/3, 99, 71, 98, 30, 10, ,zibo
2019/9/4, 111, 88, 123, 33, 14, ,zibo
2019/9/5, 149, 96, 137, 32, 13, ,zibo
2019/9/6, 162, 97, 117, 27, 12, ,zibo
2019/9/7, 158, 88, 112, 32, 12, ,zibo
2019/9/8, 146, 87, 105, 26, 10, ,zibo
2019/9/9, 146, 71, 32, 19, 7, ,zibo
2019/9/10, 109, 49, 29, 20, 7, ,zibo
2019/9/11, 63, 55, 40, 30, 6, ,zibo
2019/9/12, 97, 55, 39, 23, 6, ,zibo
2019/9/13, 112, 63, 75, 21, 8, ,zibo
2019/9/14, 107, 78, 67, 27, 10, ,zibo
2019/9/15, 127, 71, 81, 21, 9, ,zibo
2019/9/16, 125, 79, 44, 31, 10, ,zibo
2019/9/17, 112, 77, 41, 19, 6, ,zibo
2019/9/18, 101, 69, 53, 28, 11, ,zibo
2019/9/19, 88, 87, 51, 37, 18, ,zibo
2019/9/20, 131, 98, 103, 36, 17, ,zibo
2019/9/21, 142, 76, 49, 30, 9, ,zibo
2019/9/22, 118, 86, 99, 31, 16, ,zibo
2019/9/23, 124, 88, 112, 31, 18, ,zibo
2019/9/24, 151, 91, 86, 23, 8, ,zibo
2019/9/25, 144, 76, 105, 30, 10, ,zibo
2019/9/26, 131, 80, 101, 31, 10, ,zibo
2019/9/27, 137, 90, 107, 28, 10, ,zibo
2019/9/28, 152, 81, 109, 29, 10, ,zibo
2019/9/29, 140, 75, 112, 21, 11, ,zibo
2019/9/30, 139, 53, 82, 18, 7, ,zibo
2019/4/1, 135, 71, 62, 14, 12, ,zibo
2019/4/2, 104, 95, 61, 32, 18, ,zibo
2019/4/3, 139, 102, 95, 19, 16, ,zibo
2019/4/4, 163, 167, 104, 20, 17, ,zibo
2019/4/5, 178, 146, 55, 31, 26, ,zibo
2019/4/6, 179, 118, 76, 27, 15, ,zibo
2019/4/7, 159, 105, 47, 26, 13, ,zibo
2019/4/8, 152, 40, 38, 12, 7, ,zibo
2019/4/9, 91, 66, 55, 17, 14, ,zibo
2019/4/10, 130, 114, 40, 37, 15, ,zibo
2019/4/11, 183, 99, 56, 24, 14, ,zibo
2019/4/12, 178, 87, 70, 15, 12, ,zibo
2019/4/13, 171, 78, 48, 23, 15, ,zibo
2019/4/14, 135, 83, 70, 27, 16, ,zibo
2019/4/15, 149, 87, 89, 23, 17, ,zibo
2019/4/16, 156, 104, 77, 15, 14, ,zibo
2019/4/17, 162, 162, 59, 16, 10, ,zibo
2019/4/18, 149, 89, 50, 23, 12, ,zibo
2019/4/19, 120, 109, 91, 32, 20, ,zibo
2019/4/20, 161, 84, 48, 24, 16, ,zibo
2019/4/21, 150, 88, 62, 22, 14, ,zibo
2019/4/22, 161, 64, 38, 19, 13, ,zibo
2019/4/23, 133, 129, 54, 22, 11, ,zibo
2019/4/24, 142, 59, 37, 13, 5, ,zibo
