date, pm25, pm10, o3, no2, so2, co,country
2019/4/19, 75, 47, 41, 11, 2, ,qingdao
2019/4/20, 87, 55, 34, 13, 2, ,qingdao
2019/4/21, 114, 20, 36, 10, 1, ,qingdao
2019/4/22, 51, 15, 39, 7, 1, ,qingdao
2019/4/23, 42, 31, 43, 15, 2, ,qingdao
2019/4/24, 69, 58, 44, 12, 2, ,qingdao
2019/4/25, 81, 48, 48, 15, 2, ,qingdao
2019/4/26, 70, 48, 47, 19, 3, ,qingdao
2019/4/27, 88, 18, 44, 8, 1, ,qingdao
2019/4/28, 39, 33, 47, 10, 2, ,qingdao
2019/4/29, 66, 87, 58, 29, 4, ,qingdao
2019/4/30, 133, 72, 55, 21, 4, ,qingdao
2019/5/1, 79, 74, 81, 33, 8, ,qingdao
2019/5/2, 107, 75, 97, 31, 8, ,qingdao
2019/5/3, 137, 58, 91, 17, 3, ,qingdao
2019/5/4, 99, 75, 83, 16, 3, ,qingdao
2019/5/5, 124, 75, 49, 19, 3, ,qingdao
2019/5/6, 67, 81, 73, 28, 6, ,qingdao
2019/5/7, 93, 67, 59, 17, 5, ,qingdao
2019/5/8, 106, 67, 106, 18, 7, ,qingdao
2019/5/9, 111, 58, 69, 10, 2, ,qingdao
2019/5/10, 98, 43, 54, 7, 2, ,qingdao
2019/5/11, 83, 53, 64, 7, 2, ,qingdao
2019/5/12, 98, 84, 41, 13, 3, ,qingdao
2019/5/13, 85, 54, 44, 14, 2, ,qingdao
2019/5/14, 101, 33, 45, 7, 2, ,qingdao
2019/5/15, 77, 42, 45, 9, 4, ,qingdao
2019/5/16, 95, 26, 43, 6, 2, ,qingdao
2019/5/17, 49, 30, 51, 6, 2, ,qingdao
2019/5/18, 51, 56, 49, 15, 2, ,qingdao
2019/5/19, 89, 84, 51, 17, 2, ,qingdao
2019/5/20, 68, 78, 79, 31, 4, ,qingdao
2019/5/21, 84, 78, 108, 33, 6, ,qingdao
2019/5/22, 113, 87, 116, 39, 7, ,qingdao
2019/5/23, 127, 86, 134, 37, 7, ,qingdao
2019/5/24, 147, 62, 90, 9, 2, ,qingdao
2019/5/25, 119, 37, 52, 5, 1, ,qingdao
2019/5/26, 70, 50, 42, 12, 2, ,qingdao
2019/5/27, 50, 58, 80, 31, 7, ,qingdao
2019/5/28, 83, 65, 105, 31, 5, ,qingdao
2019/5/29, 104, 50, 51, 21, 4, ,qingdao
2019/5/30, 92, 67, 96, 18, 3, ,qingdao
2019/5/31, 125, 87, 98, 18, 4, ,qingdao
2019/6/1, 159, 57, 92, 11, 3, ,qingdao
2019/6/2, 114, 54, 78, 10, 3, ,qingdao
2019/6/3, 113, 42, 56, 12, 2, ,qingdao
2019/6/4, 98, 38, 51, 9, 1, ,qingdao
2019/6/5, 83, 26, 45, 7, 2, ,qingdao
2019/6/6, 60, 44, 73, 11, 3, ,qingdao
2019/6/7, 85, 44, 63, 12, 2, ,qingdao
2019/6/8, 91, 42, 52, 9, 2, ,qingdao
2019/6/9, 78, 52, 55, 12, 2, ,qingdao
2019/6/10, 116, 30, 51, 9, 2, ,qingdao
2019/6/11, 65, 25, 43, 4, 2, ,qingdao
2019/6/12, 66, 33, 38, 7, 2, ,qingdao
2019/6/13, 55, 29, 42, 6, 2, ,qingdao
2019/6/14, 42, 54, 81, 16, 3, ,qingdao
2019/6/15, 88, 45, 44, 22, 3, ,qingdao
2019/6/16, 70, 38, 47, 7, 3, ,qingdao
2019/6/17, 79, 49, 64, 5, 2, ,qingdao
2019/6/18, 92, 19, 51, 4, 2, ,qingdao
2019/6/19, 38, 27, 43, 7, 1, ,qingdao
2019/6/20, 44, 40, 44, 11, 2, ,qingdao
2019/6/21, 78, 62, 101, 17, 3, ,qingdao
2019/6/22, 103, 50, 60, 17, 2, ,qingdao
2019/6/23, 96, 28, 41, 5, 2, ,qingdao
2019/6/24, 58, 34, 48, 3, 1, ,qingdao
2019/6/25, 52, 37, 46, 4, 2, ,qingdao
2019/6/26, 76, 31, 40, 6, 2, ,qingdao
2019/6/27, 69, 45, 42, 8, 2, ,qingdao
2019/6/28, 93, 30, 49, 7, 2, ,qingdao
2019/6/29, 67, 59, 72, 11, 2, ,qingdao
2019/6/30, 113, 58, 59, 13, 1, ,qingdao
2019/1/1, 167, 127, 17, 46, 17, ,qingdao
2019/1/2, 187, 166, 27, 53, 15, ,qingdao
2019/1/3, 213, 185, 20, 54, 10, ,qingdao
2019/1/4, 244, 104, 21, 37, 9, ,qingdao
2019/1/5, 167, 82, 23, 36, 7, ,qingdao
2019/1/6, 148, 145, 13, 48, 15, ,qingdao
2019/1/7, 197, 102, 22, 34, 11, ,qingdao
2019/1/8, 136, 69, 19, 28, 6, ,qingdao
2019/1/9, 106, 83, 23, 30, 6, ,qingdao
2019/1/10, 148, 145, 8, 44, 8, ,qingdao
2019/1/11, 214, 154, 21, 37, 6, ,qingdao
2019/1/12, 254, 243, 17, 50, 10, ,qingdao
2019/1/13, 309, 250, 17, 50, 8, ,qingdao
2019/1/14, 328, 109, 27, 26, 6, ,qingdao
2019/1/15, 142, 56, 22, 27, 8, ,qingdao
2019/1/16, 94, 87, 18, 38, 13, ,qingdao
2019/1/17, 152, 113, 23, 39, 11, ,qingdao
2019/1/18, 172, 116, 25, 38, 9, ,qingdao
2019/1/19, 184, 65, 27, 24, 9, ,qingdao
2019/1/20, 115, 72, 22, 35, 11, ,qingdao
2019/1/21, 122, 108, 17, 43, 16, ,qingdao
2019/1/22, 171, 116, 25, 44, 19, ,qingdao
2019/1/23, 177, 64, 34, 24, 7, ,qingdao
2019/1/24, 106, 70, 31, 16, 6, ,qingdao
2019/1/25, 96, 64, 27, 26, 10, ,qingdao
2019/1/26, 113, 73, 29, 30, 11, ,qingdao
2019/1/27, 141, 86, 26, 25, 13, ,qingdao
2019/1/28, 133, 63, 35, 22, 10, ,qingdao
2019/1/29, 107, 107, 31, 27, 10, ,qingdao
2019/1/30, 152, 53, 27, 10, 5, ,qingdao
2019/1/31, 67, 91, 30, 8, 6, ,qingdao
2019/2/1, 167, 78, 34, 8, 4, ,qingdao
2019/2/2, 162, 107, 24, 17, 9, ,qingdao
2019/2/3, 183, 129, 35, 12, 5, ,qingdao
2019/2/4, 143, 112, 41, 9, 4, ,qingdao
2019/2/5, 141, 125, 29, 16, 4, ,qingdao
2019/2/6, 172, 55, 29, 4, 3, ,qingdao
2019/2/7, 86, 39, 26, 6, 5, ,qingdao
2019/2/8, 66, 53, 27, 7, 6, ,qingdao
2019/2/9, 108, 31, 24, 8, 5, ,qingdao
2019/2/10, 65, 76, 32, 14, 6, ,qingdao
2019/2/11, 154, 88, 37, 16, 6, ,qingdao
2019/2/12, 173, 79, 46, 20, 4, ,qingdao
2019/2/13, 158, 55, 30, 23, 5, ,qingdao
2019/2/14, 129, 63, 37, 13, 4, ,qingdao
2019/2/15, 130, 51, 31, 16, 7, ,qingdao
2019/2/16, 86, 61, 31, 27, 12, ,qingdao
2019/2/17, 122, 48, 31, 28, 7, ,qingdao
2019/2/18, 103, 99, 28, 24, 6, ,qingdao
2019/2/19, 186, 157, 30, 31, 7, ,qingdao
2019/2/20, 278, 126, 44, 37, 9, ,qingdao
2019/2/21, 222, 124, 41, 45, 8, ,qingdao
2019/2/22, 209, 121, 56, 44, 12, ,qingdao
2019/2/23, 208, 120, 57, 51, 12, ,qingdao
2019/2/24, 194, 106, 41, 39, 10, ,qingdao
2019/2/25, 169, 49, 33, 25, 5, ,qingdao
2019/2/26, 76, 52, 35, 32, 5, ,qingdao
2019/2/27, 90, 102, 40, 42, 10, ,qingdao
2019/2/28, 171, 146, 55, 58, 12, ,qingdao
2019/3/1, 212, 135, 57, 54, 9, ,qingdao
2019/3/2, 204, 111, 42, 33, 9, ,qingdao
2019/3/3, 170, 108, 57, 29, 9, ,qingdao
2019/3/4, 167, 86, 75, 19, 5, ,qingdao
2019/3/5, 159, 126, 52, 25, 8, ,qingdao
2019/3/6, 186, 68, 37, 24, 7, ,qingdao
2019/3/7, 98, 65, 51, 31, 8, ,qingdao
2019/3/8, 130, 28, 38, 10, 3, ,qingdao
2019/3/9, 51, 52, 20, 12, 2, ,qingdao
2019/3/10, 88, 69, 26, 9, 2, ,qingdao
2019/3/11, 109, 74, 34, 20, 4, ,qingdao
2019/3/12, 80, 65, 37, 27, 5, ,qingdao
2019/3/13, 90, 79, 39, 27, 7, ,qingdao
2019/3/14, 119, 62, 39, 22, 4, ,qingdao
2019/3/15, 65, 60, 34, 19, 5, ,qingdao
2019/3/16, 90, 75, 45, 26, 4, ,qingdao
2019/3/17, 121, 45, 46, 10, 2, ,qingdao
2019/3/18, 67, 78, 73, 19, 5, ,qingdao
2019/3/19, 154, 37, 48, 12, 3, ,qingdao
2019/3/20, 64, 45, 38, 12, 3, ,qingdao
2019/3/21, 88, 42, 40, 17, 4, ,qingdao
2019/3/22, 68, 49, 38, 18, 4, ,qingdao
2019/3/23, 68, 60, 49, 16, 4, ,qingdao
2019/3/24, 100, 97, 48, 26, 7, ,qingdao
2019/3/25, 161, 97, 53, 35, 9, ,qingdao
2019/3/26, 153, 99, 63, 24, 8, ,qingdao
2019/3/27, 158, 61, 40, 17, 3, ,qingdao
2019/3/28, 80, 24, 38, 12, 3, ,qingdao
2019/3/29, 43, 59, 38, 15, 3, ,qingdao
