date, pm25, pm10, o3, no2, so2, co,country
2019/8/21, 85, 54, 122, 8, 5, ,weihai
2019/8/22, 114, 45, 117, 8, 6, ,weihai
2019/8/23, 60, 31, 50, 9, 4, ,weihai
2019/8/24, 52, 37, 82, 8, 5, ,weihai
2019/8/25, 71, 27, 52, 7, 2, ,weihai
2019/8/26, 58, 33, 71, 9, 3, ,weihai
2019/8/27, 63, 59, 104, 9, 4, ,weihai
2019/8/28, 127, 35, 53, 6, 3, ,weihai
2019/8/29, 60, 26, 62, 7, 4, ,weihai
2019/8/30, 53, 24, 66, 8, 4, ,weihai
2019/8/31, 51, 26, 46, 7, 3, ,weihai
2019/9/1, 56, 31, 55, 13, 4, ,weihai
2019/9/2, 62, 36, 65, 12, 3, ,weihai
2019/9/3, 72, 24, 55, 6, 2, ,weihai
2019/9/4, 45, 33, 54, 9, 3, ,weihai
2019/9/5, 71, 34, 53, 10, 3, ,weihai
2019/9/6, 76, 25, 70, 4, 3, ,weihai
2019/9/7, 64, 62, 81, 11, 4, ,weihai
2019/9/8, 140, 56, 71, 11, 4, ,weihai
2019/9/9, 130, 43, 46, 6, 2, ,weihai
2019/9/10, 80, 31, 43, 6, 3, ,weihai
2019/9/11, 44, 35, 60, 11, 4, ,weihai
2019/9/12, 36, 33, 43, 8, 2, ,weihai
2019/9/13, 45, 23, 51, 6, 3, ,weihai
2019/9/14, 50, 26, 47, 8, 4, ,weihai
2019/9/15, 53, 49, 64, 8, 5, ,weihai
2019/9/16, 74, 37, 43, 14, 5, ,weihai
2019/9/17, 54, 45, 38, 9, 3, ,weihai
2019/9/18, 46, 30, 43, 13, 4, ,weihai
2019/9/19, 35, 45, 73, 15, 5, ,weihai
2019/9/20, 68, 40, 49, 9, 3, ,weihai
2019/9/21, 64, 40, 53, 8, 3, ,weihai
2019/9/22, 61, 41, 60, 10, 4, ,weihai
2019/9/23, 59, 54, 104, 16, 4, ,weihai
2019/9/24, 105, 55, 76, 15, 5, ,weihai
2019/9/25, 98, 35, 57, 12, 3, ,weihai
2019/9/26, 68, 43, 86, 12, 4, ,weihai
2019/9/27, 88, 47, 75, 15, 4, ,weihai
2019/9/28, 85, 66, 118, 17, 4, ,weihai
2019/9/29, 114, 74, 106, 17, 3, ,weihai
2019/9/30, 142, 64, 91, 9, 2, ,weihai
2019/4/1, 67, 41, 42, 15, 3, ,weihai
2019/4/2, 66, 48, 45, 13, 2, ,weihai
2019/4/3, 78, 64, 71, 7, 3, ,weihai
2019/4/4, 93, 214, 58, 10, 4, ,weihai
2019/4/5, 119, 96, 47, 9, 3, ,weihai
2019/4/6, 82, 68, 41, 15, 3, ,weihai
2019/4/7, 70, 45, 44, 13, 3, ,weihai
2019/4/8, 58, 32, 43, 10, 2, ,weihai
2019/4/9, 59, 42, 48, 8, 2, ,weihai
2019/4/10, 70, 54, 52, 17, 4, ,weihai
2019/4/11, 88, 76, 74, 13, 3, ,weihai
2019/4/12, 146, 75, 76, 10, 2, ,weihai
2019/4/13, 147, 95, 51, 11, 3, ,weihai
2019/4/14, 101, 70, 84, 10, 4, ,weihai
2019/4/15, 96, 63, 71, 8, 2, ,weihai
2019/4/16, 87, 63, 73, 8, 2, ,weihai
2019/4/17, 109, 92, 72, 11, 2, ,weihai
2019/4/18, 107, 63, 43, 15, 2, ,weihai
2019/4/19, 66, 59, 48, 16, 3, ,weihai
2019/4/20, 94, 44, 45, 18, 2, ,weihai
2019/4/21, 95, 49, 44, 16, 2, ,weihai
2019/4/22, 92, 33, 43, 10, 1, ,weihai
2019/4/23, 62, 65, 47, 15, 2, ,weihai
2019/4/24, 124, 82, 42, 10, 2, ,weihai
2019/4/25, 87, 47, 44, 9, 3, ,weihai
2019/4/26, 81, 60, 54, 18, 3, ,weihai
2019/4/27, 96, 34, 48, 10, 2, ,weihai
2019/4/28, 72, 45, 50, 12, 2, ,weihai
2019/4/29, 77, 78, 91, 13, 4, ,weihai
2019/4/30, 127, 162, 47, 15, 5, ,weihai
2019/5/1, 124, 87, 89, 11, 5, ,weihai
2019/5/2, 92, 66, 106, 14, 6, ,weihai
2019/5/3, 112, 64, 95, 10, 4, ,weihai
2019/5/4, 110, 82, 98, 9, 4, ,weihai
2019/5/5, 102, 75, 48, 11, 5, ,weihai
2019/5/6, 80, 54, 83, 7, 3, ,weihai
2019/5/7, 82, 78, 106, 11, 6, ,weihai
2019/5/8, 118, 75, 102, 12, 6, ,weihai
2019/5/9, 121, 75, 101, 12, 5, ,weihai
2019/5/10, 125, 55, 74, 12, 3, ,weihai
2019/5/11, 97, 54, 98, 9, 2, ,weihai
2019/5/12, 76, 67, 44, 12, 2, ,weihai
2019/5/13, 87, 72, 67, 13, 2, ,weihai
2019/5/14, 95, 49, 50, 6, 2, ,weihai
2019/5/15, 81, 42, 51, 7, 3, ,weihai
2019/5/16, 64, 42, 47, 7, 2, ,weihai
2019/5/17, 70, 41, 50, 11, 3, ,weihai
2019/5/18, 75, 31, 52, 10, 2, ,weihai
2019/5/19, 56, 79, 49, 5, 2, ,weihai
2019/5/20, 59, 57, 92, 12, 5, ,weihai
2019/5/21, 69, 66, 150, 14, 6, ,weihai
2019/5/22, 103, 73, 117, 18, 6, ,weihai
2019/5/23, 105, 92, 132, 22, 7, ,weihai
2019/5/24, 140, 67, 100, 8, 3, ,weihai
2019/5/25, 105, 41, 55, 6, 1, ,weihai
2019/5/26, 77, 24, 50, 6, 2, ,weihai
2019/5/27, 54, 44, 96, 11, 4, ,weihai
2019/5/28, 68, 55, 98, 13, 5, ,weihai
2019/5/29, 77, 54, 89, 9, 3, ,weihai
2019/5/30, 77, 47, 82, 10, 3, ,weihai
2019/5/31, 83, 71, 93, 10, 3, ,weihai
2019/6/1, 133, 55, 107, 7, 3, ,weihai
2019/6/2, 101, 53, 86, 6, 2, ,weihai
2019/6/3, 99, 46, 63, 13, 1, ,weihai
2019/6/4, 89, 47, 60, 12, 2, ,weihai
2019/6/5, 111, 25, 58, 8, 1, ,weihai
2019/6/6, 68, 24, 63, 8, 1, ,weihai
2019/6/7, 67, 38, 62, 8, 2, ,weihai
2019/6/8, 78, 32, 63, 6, 1, ,weihai
2019/6/9, 75, 23, 49, 6, 1, ,weihai
2019/6/10, 64, 29, 49, 8, 1, ,weihai
2019/6/11, 73, 35, 53, 6, 1, ,weihai
2019/6/12, 74, 35, 35, 5, 1, ,weihai
2019/6/13, 74, 33, 55, 10, 1, ,weihai
2019/6/14, 81, 44, 58, 11, 3, ,weihai
2019/6/15, 85, 37, 46, 11, 3, ,weihai
2019/6/16, 66, 46, 61, 9, 2, ,weihai
2019/6/17, 78, 49, 90, 7, 2, ,weihai
2019/6/18, 91, 28, 52, 8, 1, ,weihai
2019/6/19, 64, 30, 53, 7, 1, ,weihai
2019/6/20, 68, 41, 59, 8, 1, ,weihai
2019/6/21, 92, 44, 68, 10, 2, ,weihai
2019/6/22, 83, 42, 66, 13, 3, ,weihai
2019/6/23, 88, 44, 69, 7, 2, ,weihai
2019/6/24, 75, 41, 51, 6, 1, ,weihai
2019/6/25, 80, 38, 55, 7, 2, ,weihai
2019/6/26, 80, 44, 56, 11, 2, ,weihai
2019/6/27, 79, 38, 43, 6, 1, ,weihai
